record_id,canonical_title,system_alias,publication_status,venue,official_url,arxiv_id,doi,last_verified_date,note,citation_key,new__present,new__citation_key,new__title,new__authors,new__year,new__publication_status,new__venue_or_source,new__publisher,new__doi,new__arxiv_id,new__official_url,new__selected_source_id,new__selected_source_record_id,new__selection_basis,new__metadata_status
FMS0698,From Trace to Line: LLM Agent for Real-World OSS Vulnerability Localization,From Trace to Line,preprint,arXiv,https://arxiv.org/abs/2510.02389,2510.02389,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0698,yes,fms0698,From Trace to Line: LLM Agent for Real-World OSS Vulnerability Localization,Haoran Xi; Minghao Shao; Brendan Dolan-Gavitt; Muhammad Shafique; Ramesh Karri,2025,preprint,arXiv,,,2510.02389,https://arxiv.org/abs/2510.02389,arxiv,2510.02389,formal metadata preferred; otherwise best available public metadata,complete
FMS0718,GapForge: Directed Compiler Fuzzing via Coverage-Gap Analysis,GapForge,preprint,arXiv,https://arxiv.org/abs/2607.15762,2607.15762,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0718,yes,fms0718,GapForge: Directed Compiler Fuzzing via Coverage-Gap Analysis,Mingxuan Zhu; Qingyuan Liang; Junjie Chen; Zhihong Xue; Dan Hao,2026,preprint,arXiv,,,2607.15762,https://arxiv.org/abs/2607.15762,arxiv,2607.15762,formal metadata preferred; otherwise best available public metadata,complete
FMS0733,GoAT-X: A Graph of Auditing Thoughts for Securing Token Transactions in Cross-Chain Contracts,GoAT-X,preprint,arXiv (Cornell University),https://arxiv.org/abs/2604.24341,2604.24341,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0733,yes,fms0733,GoAT-X: A Graph of Auditing Thoughts for Securing Token Transactions in Cross-Chain Contracts,Zijun Feng; Yuming Feng; Yu Wang; Weizhe Zhang; Yuhong Nan; Yuang Liu; Zibin Zheng,2026,preprint,arXiv (Cornell University),Cornell University,,2604.24341,https://arxiv.org/abs/2604.24341,openalex,https://openalex.org/W7158423885,formal metadata preferred; otherwise best available public metadata,complete
FMS0734,GPTScan: Detecting Logic Vulnerabilities in Smart Contracts by Combining GPT with Program Analysis,GPTScan,preprint,arXiv,https://arxiv.org/abs/2308.03314,2308.03314,10.1145/3597503.3639117,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0734,yes,fms0734,GPTScan: Detecting Logic Vulnerabilities in Smart Contracts by Combining GPT with Program Analysis,Yuqiang Sun; Daoyuan Wu; Yue Xue; Han Liu; Haijun Wang; Zhengzi Xu; Xiaofei Xie; Yang Liu,2023,preprint,arXiv,,10.1145/3597503.3639117,2308.03314,https://arxiv.org/abs/2308.03314,arxiv,2308.03314,formal metadata preferred; otherwise best available public metadata,complete
FMS0741,Guided Reasoning in LLM-Driven Penetration Testing Using Structured Attack Trees,Guided Reasoning in LLM-Driven Penetration Testing Using Structured Attack Trees,preprint,arXiv,https://arxiv.org/abs/2509.07939,2509.07939,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0741,yes,fms0741,Guided Reasoning in LLM-Driven Penetration Testing Using Structured Attack Trees,Katsuaki Nakano; Reza Fayyazi; Shanchieh Jay Yang; Michael Zuzak,2025,preprint,arXiv,,,2509.07939,https://arxiv.org/abs/2509.07939,arxiv,2509.07939,formal metadata preferred; otherwise best available public metadata,complete
FMS0742,Guiding AI to Fix Its Own Flaws: An Empirical Study on LLM-Driven Secure Code Generation,Guiding AI to Fix Its Own Flaws,preprint,arXiv,https://arxiv.org/abs/2506.23034,2506.23034,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0742,yes,fms0742,Guiding AI to Fix Its Own Flaws: An Empirical Study on LLM-Driven Secure Code Generation,Hao Yan; Swapneel Suhas Vaidya; Xiaokuan Zhang; Ziyu Yao,2025,preprint,arXiv,,,2506.23034,https://arxiv.org/abs/2506.23034,arxiv,2506.23034,formal metadata preferred; otherwise best available public metadata,complete
FMS0747,HackSynth: LLM Agent and Evaluation Framework for Autonomous Penetration Testing,HackSynth,preprint,arXiv,https://arxiv.org/abs/2412.01778,2412.01778,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0747,yes,fms0747,HackSynth: LLM Agent and Evaluation Framework for Autonomous Penetration Testing,Lajos Muzsai; David Imolai; András Lukács,2024,preprint,arXiv,,,2412.01778,https://arxiv.org/abs/2412.01778,arxiv,2412.01778,formal metadata preferred; otherwise best available public metadata,complete
FMS0752,HarnessAgent: Scaling Automatic Fuzzing Harness Construction with Tool-Augmented LLM Pipelines,HarnessAgent,preprint,arXiv,https://arxiv.org/abs/2512.03420,2512.03420,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0752,yes,fms0752,HarnessAgent: Scaling Automatic Fuzzing Harness Construction with Tool-Augmented LLM Pipelines,Kang Yang; Yunhang Zhang; Zichuan Li; Guanhong Tao; Jun Xu; Xiaojing Liao,2025,preprint,arXiv,,,2512.03420,https://arxiv.org/abs/2512.03420,arxiv,2512.03420,formal metadata preferred; otherwise best available public metadata,complete
FMS0753,Harnessing Large Language Models for Seed Generation in Greybox Fuzzing,Harnessing Large Language Models for Seed Generation in Greybox Fuzzing,preprint,arXiv,https://arxiv.org/abs/2411.18143,2411.18143,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0753,yes,fms0753,Harnessing Large Language Models for Seed Generation in Greybox Fuzzing,Wenxuan Shi; Yunhang Zhang; Xinyu Xing; Jun Xu,2024,preprint,arXiv,,,2411.18143,https://arxiv.org/abs/2411.18143,arxiv,2411.18143,formal metadata preferred; otherwise best available public metadata,complete
FMS0768,Hound: Relation-First Knowledge Graphs for Complex-System Reasoning in Security Audits,Hound,preprint,arXiv,https://arxiv.org/abs/2510.09633,2510.09633,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0768,yes,fms0768,Hound: Relation-First Knowledge Graphs for Complex-System Reasoning in Security Audits,Bernhard Mueller,2025,preprint,arXiv,,,2510.09633,https://arxiv.org/abs/2510.09633,arxiv,2510.09633,formal metadata preferred; otherwise best available public metadata,complete
FMS0782,How Well Do Large Language Models Serve as End-to-End Secure Code Agents for Python?,How Well Do Large Language Models Serve as End-to-End Secure Code Agents for Pyt,preprint,arXiv,https://arxiv.org/abs/2408.10495,2408.10495,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0782,yes,fms0782,How Well Do Large Language Models Serve as End-to-End Secure Code Agents for Python?,Jianian Gong; Nachuan Duan; Ziheng Tao; Zhaohui Gong; Yuan Yuan; Minlie Huang,2024,preprint,arXiv,,,2408.10495,https://arxiv.org/abs/2408.10495,arxiv,2408.10495,formal metadata preferred; otherwise best available public metadata,complete
FMS0800,Improving LLM-Assisted Secure Code Generation through Retrieval-Augmented-Generation and Multi-Tool Feedback,Improving LLM-Assisted Secure Code Generation through Retrieval-Augmented-Genera,preprint,arXiv,https://arxiv.org/abs/2601.00509,2601.00509,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0800,yes,fms0800,Improving LLM-Assisted Secure Code Generation through Retrieval-Augmented-Generation and Multi-Tool Feedback,Vidyut Sriram; Sawan Pandita; Achintya Lakshmanan; Aneesh Shamraj; Suman Saha,2026,preprint,arXiv,,,2601.00509,https://arxiv.org/abs/2601.00509,arxiv,2601.00509,formal metadata preferred; otherwise best available public metadata,complete
FMS0842,Knowledge-Informed Self-Reflective Automated Penetration Testing Based on LLMs,Knowledge-Informed Self-Reflective Automated Penetration Testing Based on LLMs,report/other,Spectrum Research Repository (Concordia University),https://orcid.org/0009-0004-1073-526X,,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0842,yes,fms0842,Knowledge-Informed Self-Reflective Automated Penetration Testing Based on LLMs,Dai Hanzheng,2025,report/other,Spectrum Research Repository (Concordia University),Concordia University,,,https://orcid.org/0009-0004-1073-526X,openalex,https://openalex.org/W7166935774,formal metadata preferred; otherwise best available public metadata,complete
FMS0850,Large Language Model assisted Hybrid Fuzzing,Large Language Model assisted Hybrid Fuzzing,journal,IEEE Transactions on Software Engineering,https://doi.org/10.1109/tse.2026.3694408,2412.15931,10.1109/tse.2026.3694408,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0850,yes,fms0850,Large Language Model assisted Hybrid Fuzzing,Ruijie Meng; Gregory J. Duck; Abhik Roychoudhury,2026,journal,IEEE Transactions on Software Engineering,Institute of Electrical and Electronics Engineers (IEEE),10.1109/tse.2026.3694408,2412.15931,https://doi.org/10.1109/tse.2026.3694408,ieee_crossref,10.1109/tse.2026.3694408,formal metadata preferred; otherwise best available public metadata,complete
FMS0885,Let the Trial Begin: A Mock-Court Approach to Vulnerability Detection using LLM-Based Agents,Let the Trial Begin,preprint,arXiv,https://arxiv.org/abs/2505.10961,2505.10961,10.1145/3744916.3773256,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0885,yes,fms0885,Let the Trial Begin: A Mock-Court Approach to Vulnerability Detection using LLM-Based Agents,Ratnadira Widyasari; Martin Weyssow; Ivana Clairine Irsan; Han Wei Ang; Frank Liauw; Eng Lieh Ouh; Lwin Khin Shar; Hong Jin Kang; David Lo,2025,preprint,arXiv,,10.1145/3744916.3773256,2505.10961,https://arxiv.org/abs/2505.10961,arxiv,2505.10961,formal metadata preferred; otherwise best available public metadata,complete
FMS0890,LibLMFuzz: LLM-Augmented Fuzz Target Generation for Black-box Libraries,LibLMFuzz,conference,2025 Cyber Awareness and Research Symposium (CARS),https://doi.org/10.1109/cars67163.2025.11337309,2507.15058,10.1109/cars67163.2025.11337309,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0890,yes,fms0890,LibLMFuzz: LLM-Augmented Fuzz Target Generation for Black-box Libraries,Ian Hardgrove; John D. Hastings,2025,conference,2025 Cyber Awareness and Research Symposium (CARS),IEEE,10.1109/cars67163.2025.11337309,2507.15058,https://doi.org/10.1109/cars67163.2025.11337309,ieee_crossref,10.1109/cars67163.2025.11337309,formal metadata preferred; otherwise best available public metadata,complete
FMS0904,LLM Agents for Automated Web Vulnerability Reproduction: Are We There Yet?,LLM Agents for Automated Web Vulnerability Reproduction,preprint,arXiv,https://arxiv.org/abs/2510.14700,2510.14700,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0904,yes,fms0904,LLM Agents for Automated Web Vulnerability Reproduction: Are We There Yet?,Bin Liu; Yanjie Zhao; Guoai Xu; Haoyu Wang,2025,preprint,arXiv,,,2510.14700,https://arxiv.org/abs/2510.14700,arxiv,2510.14700,formal metadata preferred; otherwise best available public metadata,complete
FMS0913,LLM-based Vulnerability Detection at Project Scale: An Empirical Study,LLM-based Vulnerability Detection at Project Scale,preprint,arXiv (Cornell University),http://arxiv.org/abs/2601.19239,2601.19239,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0913,yes,fms0913,LLM-based Vulnerability Detection at Project Scale: An Empirical Study,Fengjie Li; Jiajun Jiang; Dongchi Chen; Yingfei Xiong,2026,preprint,arXiv (Cornell University),Cornell University,,2601.19239,http://arxiv.org/abs/2601.19239,openalex,https://openalex.org/W7126001648,formal metadata preferred; otherwise best available public metadata,complete
FMS0914,LLM-BSCVM: An LLM-Based Blockchain Smart Contract Vulnerability Management Framework,LLM-BSCVM,preprint,arXiv,https://arxiv.org/abs/2505.17416,2505.17416,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0914,yes,fms0914,LLM-BSCVM: An LLM-Based Blockchain Smart Contract Vulnerability Management Framework,Yanli Jin; Chunpei Li; Peng Fan; Peng Liu; Xianxian Li; Chen Liu; Wangjie Qiu,2025,preprint,arXiv,,,2505.17416,https://arxiv.org/abs/2505.17416,arxiv,2505.17416,formal metadata preferred; otherwise best available public metadata,complete
FMS0916,LLM-Driven SAST-Genius: A Hybrid Static Analysis Framework for Comprehensive and Actionable Security,LLM-Driven SAST-Genius,preprint,arXiv,https://arxiv.org/abs/2509.15433,2509.15433,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0916,yes,fms0916,LLM-Driven SAST-Genius: A Hybrid Static Analysis Framework for Comprehensive and Actionable Security,Vaibhav Agrawal; Kiarash Ahi,2025,preprint,arXiv,,,2509.15433,https://arxiv.org/abs/2509.15433,arxiv,2509.15433,formal metadata preferred; otherwise best available public metadata,complete
FMS0922,LLM-JDFuzz: A Large Language Model-Based Automated Java Deserialization Payload Generation Framework,LLM-JDFuzz,journal,Electronics,https://doi.org/10.3390/electronics15050954,,10.3390/electronics15050954,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0922,yes,fms0922,LLM-JDFuzz: A Large Language Model-Based Automated Java Deserialization Payload Generation Framework,Dong Su; Tengfei Tu,2026,journal,Electronics,MDPI AG,10.3390/electronics15050954,,https://doi.org/10.3390/electronics15050954,crossref,10.3390/electronics15050954,formal metadata preferred; otherwise best available public metadata,complete
FMS0925,LLM-SmartAudit: Advanced Smart Contract Vulnerability Detection,LLM-SmartAudit,preprint,arXiv,https://arxiv.org/abs/2410.09381,2410.09381,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0925,yes,fms0925,LLM-SmartAudit: Advanced Smart Contract Vulnerability Detection,Zhiyuan Wei; Jing Sun; Zijiang Zhang; Xianhao Zhang; Meng Li; Zhe Hou,2024,preprint,arXiv,,,2410.09381,https://arxiv.org/abs/2410.09381,arxiv,2410.09381,formal metadata preferred; otherwise best available public metadata,complete
FMS0927,LLM4CVE: Enabling Iterative Automated Vulnerability Repair with Large Language Models,LLM4CVE,preprint,arXiv,https://arxiv.org/abs/2501.03446,2501.03446,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0927,yes,fms0927,LLM4CVE: Enabling Iterative Automated Vulnerability Repair with Large Language Models,Mohamad Fakih; Rahul Dharmaji; Halima Bouzidi; Gustavo Quiros Araya; Oluwatosin Ogundare; Mohammad Abdullah Al Faruque,2025,preprint,arXiv,,,2501.03446,https://arxiv.org/abs/2501.03446,arxiv,2501.03446,formal metadata preferred; otherwise best available public metadata,complete
FMS0933,LLMs and Fuzzing in Tandem: A New Approach to Automatically Generating Weakest Preconditions,LLMs and Fuzzing in Tandem,preprint,arXiv,https://arxiv.org/abs/2507.05272,2507.05272,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0933,yes,fms0933,LLMs and Fuzzing in Tandem: A New Approach to Automatically Generating Weakest Preconditions,Daragh King; Vasileios Koutavas; Laura Kovacs,2025,preprint,arXiv,,,2507.05272,https://arxiv.org/abs/2507.05272,arxiv,2507.05272,formal metadata preferred; otherwise best available public metadata,complete
FMS0935,LLMs are All You Need? Improving Fuzz Testing for MOJO with Large Language Models,LLMs are All You Need? Improving Fuzz Testing for MOJO with Large Language Model,preprint,arXiv,https://arxiv.org/abs/2510.10179,2510.10179,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0935,yes,fms0935,LLMs are All You Need? Improving Fuzz Testing for MOJO with Large Language Models,Linghan Huang; Peizhou Zhao; Huaming Chen,2025,preprint,arXiv,,,2510.10179,https://arxiv.org/abs/2510.10179,arxiv,2510.10179,formal metadata preferred; otherwise best available public metadata,complete
FMS0945,Locus: Agentic Predicate Synthesis for Directed Fuzzing,Locus,preprint,arXiv (Cornell University),http://arxiv.org/abs/2508.21302,,10.1145/3744916.3773102,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0945,yes,fms0945,Locus: Agentic Predicate Synthesis for Directed Fuzzing,Jie Zhu; Chihao Shen; Ziyang Li; Jiahao Yu; Yizheng Chen; Kexin Pei,2025,preprint,arXiv (Cornell University),Cornell University,10.1145/3744916.3773102,,http://arxiv.org/abs/2508.21302,openalex,https://openalex.org/W4417408834,formal metadata preferred; otherwise best available public metadata,complete
FMS0961,"Mapping the Exploitation Surface: A 10,000-Trial Taxonomy of What Makes LLM Agents Exploit Vulnerabilities",Mapping the Exploitation Surface,preprint,arXiv,https://arxiv.org/abs/2604.04561,2604.04561,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0961,yes,fms0961,"Mapping the Exploitation Surface: A 10,000-Trial Taxonomy of What Makes LLM Agents Exploit Vulnerabilities",Charafeddine Mouzouni,2026,preprint,arXiv,,,2604.04561,https://arxiv.org/abs/2604.04561,arxiv,2604.04561,formal metadata preferred; otherwise best available public metadata,complete
FMS0964,MARVEL: Multi-Agent RTL Vulnerability Extraction using Large Language Models,MARVEL,journal,ACM Transactions on Design Automation of Electronic Systems,https://doi.org/10.1145/3832325,2505.11963,10.1145/3832325,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0964,yes,fms0964,MARVEL: Multi-Agent RTL Vulnerability Extraction using Large Language Models,Luca Collini; Baleegh Ahmad; Joey Ah-kiow; Ramesh Karri,2026,journal,ACM Transactions on Design Automation of Electronic Systems,Association for Computing Machinery (ACM),10.1145/3832325,2505.11963,https://doi.org/10.1145/3832325,acm_crossref,10.1145/3832325,formal metadata preferred; otherwise best available public metadata,complete
FMS0966,MASFuzzer: Fuzz Driver Generation and Adaptive Scheduling via Multidimensional API Sequences,MASFuzzer,preprint,arXiv,https://arxiv.org/abs/2604.17977,2604.17977,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0966,yes,fms0966,MASFuzzer: Fuzz Driver Generation and Adaptive Scheduling via Multidimensional API Sequences,Xingyu Liu; Zengqin Huang; Xiang Gao; Hailong Sun,2026,preprint,arXiv,,,2604.17977,https://arxiv.org/abs/2604.17977,arxiv,2604.17977,formal metadata preferred; otherwise best available public metadata,complete
FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,Mastermind,preprint,arXiv (Cornell University),https://arxiv.org/abs/2607.01764,2607.01764,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0968,yes,fms0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,Mingzhe Du; Luu Anh Tuan; Tianyi Wu; Renyang Liu; Zhijiang Guo; Dong Huang; See-Kiong Ng,2026,preprint,arXiv (Cornell University),Cornell University,,2607.01764,https://arxiv.org/abs/2607.01764,openalex,https://openalex.org/W7167380883,formal metadata preferred; otherwise best available public metadata,complete
FMS0969,May the Feedback Be with You! Unlocking the Power of Feedback-Driven Deep Learning Framework Fuzzing via LLMs,May the Feedback Be with You! Unlocking the Power of Feedback-Driven Deep Learni,preprint,arXiv,https://arxiv.org/abs/2506.17642,2506.17642,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms0969,yes,fms0969,May the Feedback Be with You! Unlocking the Power of Feedback-Driven Deep Learning Framework Fuzzing via LLMs,Shaoyu Yang; Chunrong Fang; Haifeng Lin; Xiang Chen; Jia Liu; Zhenyu Chen,2025,preprint,arXiv,,,2506.17642,https://arxiv.org/abs/2506.17642,arxiv,2506.17642,formal metadata preferred; otherwise best available public metadata,complete
FMS1017,Multi-Agent Penetration Testing AI for the Web,Multi-Agent Penetration Testing AI for the Web,preprint,arXiv,https://arxiv.org/abs/2508.20816,2508.20816,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1017,yes,fms1017,Multi-Agent Penetration Testing AI for the Web,Isaac David; Arthur Gervais,2025,preprint,arXiv,,,2508.20816,https://arxiv.org/abs/2508.20816,arxiv,2508.20816,formal metadata preferred; otherwise best available public metadata,complete
FMS1024,Mystique: Automated Vulnerability Patch Porting with Semantic and Syntactic-Enhanced LLM,Mystique,journal,Proceedings of the ACM on Software Engineering,https://doi.org/10.1145/3715718,,10.1145/3715718,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1024,yes,fms1024,Mystique: Automated Vulnerability Patch Porting with Semantic and Syntactic-Enhanced LLM,Susheng Wu; Ruisi Wang; Yiheng Cao; Bihuan Chen; Zhuotong Zhou; Yiheng Huang; JunPeng Zhao; Xin Peng,2025,journal,Proceedings of the ACM on Software Engineering,Association for Computing Machinery (ACM),10.1145/3715718,,https://doi.org/10.1145/3715718,acm_crossref,10.1145/3715718,formal metadata preferred; otherwise best available public metadata,complete
FMS1034,Neuro-symbolic Static Analysis with LLM-generated Vulnerability Patterns,Neuro-symbolic Static Analysis with LLM-generated Vulnerability Patterns,preprint,arXiv,https://arxiv.org/abs/2504.16057,2504.16057,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1034,yes,fms1034,Neuro-symbolic Static Analysis with LLM-generated Vulnerability Patterns,Penghui Li; Songchen Yao; Josef Sarfati Korich; Changhua Luo; Jianjia Yu; Yinzhi Cao; Junfeng Yang,2025,preprint,arXiv,,,2504.16057,https://arxiv.org/abs/2504.16057,arxiv,2504.16057,formal metadata preferred; otherwise best available public metadata,complete
FMS1041,Okara: Detection and Attribution of TLS Man-in-the-Middle Vulnerabilities in Android Apps with Foundation Models,Okara,preprint,arXiv,https://arxiv.org/abs/2601.22770,2601.22770,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1041,yes,fms1041,Okara: Detection and Attribution of TLS Man-in-the-Middle Vulnerabilities in Android Apps with Foundation Models,Haoyun Yang; Ronghong Huang; Yong Fang; Beizeng Zhang; Junpu Guo; Zhanyu Wu; Xianghang Mi,2026,preprint,arXiv,,,2601.22770,https://arxiv.org/abs/2601.22770,arxiv,2601.22770,formal metadata preferred; otherwise best available public metadata,complete
FMS1055,"One Signature, Multiple Payments: Demystifying and Detecting Signature Replay Vulnerabilities in Smart Contracts","One Signature, Multiple Payments",preprint,arXiv,https://arxiv.org/abs/2511.09134,2511.09134,10.1145/3744916.3773198,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1055,yes,fms1055,"One Signature, Multiple Payments: Demystifying and Detecting Signature Replay Vulnerabilities in Smart Contracts",Zexu Wang; Jiachi Chen; Zewei Lin; Wenqing Chen; Kaiwen Ning; Jianxing Yu; Yuming Feng; Yu Zhang; Weizhe Zhang; Zibin Zheng,2025,preprint,arXiv,,10.1145/3744916.3773198,2511.09134,https://arxiv.org/abs/2511.09134,arxiv,2511.09134,formal metadata preferred; otherwise best available public metadata,complete
FMS1063,Orion: Fuzzing Workflow Automation,Orion,preprint,arXiv,https://arxiv.org/abs/2509.15195,2509.15195,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1063,yes,fms1063,Orion: Fuzzing Workflow Automation,Max Bazalii; Marius Fleischer,2025,preprint,arXiv,,,2509.15195,https://arxiv.org/abs/2509.15195,arxiv,2509.15195,formal metadata preferred; otherwise best available public metadata,complete
FMS1076,PATCHEVAL: A New Benchmark for Evaluating LLMs on Patching Real-World Vulnerabilities,PATCHEVAL,preprint,arXiv,https://arxiv.org/abs/2511.11019,2511.11019,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1076,yes,fms1076,PATCHEVAL: A New Benchmark for Evaluating LLMs on Patching Real-World Vulnerabilities,Zichao Wei; Jun Zeng; Ming Wen; Zeliang Yu; Kai Cheng; Yiding Zhu; Jingyi Guo; Shiqi Zhou; Le Yin; Xiaodong Su; Zhechao Ma,2025,preprint,arXiv,,,2511.11019,https://arxiv.org/abs/2511.11019,arxiv,2511.11019,formal metadata preferred; otherwise best available public metadata,complete
FMS1081,Pen-Strategist: A Reasoning Framework for Penetration Testing Strategy Formation and Analysis,Pen-Strategist,preprint,arXiv,https://arxiv.org/abs/2605.04499,2605.04499,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1081,yes,fms1081,Pen-Strategist: A Reasoning Framework for Penetration Testing Strategy Formation and Analysis,Yasod Ginige; Pasindu Marasinghe; Sajal Jain; Suranga Seneviratne,2026,preprint,arXiv,,,2605.04499,https://arxiv.org/abs/2605.04499,arxiv,2605.04499,formal metadata preferred; otherwise best available public metadata,complete
FMS1083,PenForge: On-the-Fly Expert Agent Construction for Automated Penetration Testing,PenForge,conference,Proceedings of the IEEE/ACM 48th International Conference on Software Engineering,https://doi.org/10.1145/3786582.3786814,2601.06910,10.1145/3786582.3786814,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1083,yes,fms1083,PenForge: On-the-Fly Expert Agent Construction for Automated Penetration Testing,Huihui Huang; Jieke Shi; Junkai Chen; Ting Zhang; Yikun Li; Chengran Yang; Eng Lieh Ouh; Lwin Khin Shar; David Lo,2026,conference,Proceedings of the IEEE/ACM 48th International Conference on Software Engineering,ACM,10.1145/3786582.3786814,2601.06910,https://doi.org/10.1145/3786582.3786814,acm_crossref,10.1145/3786582.3786814,formal metadata preferred; otherwise best available public metadata,complete
FMS1087,PentestEval: Benchmarking LLM-based Penetration Testing with Modular and Stage-Level Design,PentestEval,preprint,arXiv (Cornell University),http://arxiv.org/abs/2512.14233,2512.14233,10.48550/arxiv.2512.14233,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1087,yes,fms1087,PentestEval: Benchmarking LLM-based Penetration Testing with Modular and Stage-Level Design,"Yang, Ruozhao; Cheng, Mingfei; Gelei Deng; Tianwei Zhang; Junjie Wang; Xiaofei Xie",2025,preprint,arXiv (Cornell University),Cornell University,10.48550/arxiv.2512.14233,2512.14233,http://arxiv.org/abs/2512.14233,openalex,https://openalex.org/W4417467403,formal metadata preferred; otherwise best available public metadata,complete
FMS1088,PentestMCP: LLM and MCP Based Multi-Agent Framework for Automated Penetration Testing,PentestMCP,preprint,Research Square preprint,https://doi.org/10.21203/rs.3.rs-7582841/v1,,10.21203/rs.3.rs-7582841/v1,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1088,yes,fms1088,PentestMCP: LLM and MCP Based Multi-Agent Framework for Automated Penetration Testing,Jiqiang Zhai; Xinyi Zhou; Hong Miao; Zekun Li; Zhe Li; Hailu Yang,2025,preprint,Research Square preprint,Springer Nature,10.21203/rs.3.rs-7582841/v1,,https://doi.org/10.21203/rs.3.rs-7582841/v1,crossref,10.21203/rs.3.rs-7582841/v1,formal metadata preferred; otherwise best available public metadata,complete
FMS1093,"PILOT: Command-Line Interface Fuzzing Via Path-Guided, Iterative Large Language Model Prompting",PILOT,conference,2026 IEEE Symposium on Security and Privacy (SP),https://doi.org/10.1109/sp63933.2026.00211,2511.20555,10.1109/sp63933.2026.00211,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1093,yes,fms1093,"PILOT: Command-Line Interface Fuzzing Via Path-Guided, Iterative Large Language Model Prompting",Momoko Shiraishi; Yinzhi Cao; Takahiro Shinagawa,2026,conference,2026 IEEE Symposium on Security and Privacy (SP),IEEE,10.1109/sp63933.2026.00211,2511.20555,https://doi.org/10.1109/sp63933.2026.00211,ieee_crossref,10.1109/sp63933.2026.00211,formal metadata preferred; otherwise best available public metadata,complete
FMS1095,PoCEvolve: Generating Proof-of-Concept Exploits from Security Patches with Vulnerability-Aware Prompt Evolution,PoCEvolve,preprint,arXiv,https://arxiv.org/abs/2607.22076,2607.22076,,2026-07-30,New target-software study from the integrated multi-source search through 2026-07-30.,fms1095,yes,fms1095,PoCEvolve: Generating Proof-of-Concept Exploits from Security Patches with Vulnerability-Aware Prompt Evolution,Duc Manh Tran; Ratnadira Widyasari; Ivana Clairine Irsan; Huihui Huang; Ting Zhang; Shar Lwin Khin; Ouh Eng Lieh; Hong Jin Kang; David Lo,2026,preprint,arXiv,,,2607.22076,https://arxiv.org/abs/2607.22076,arxiv,2607.22076,formal metadata preferred; otherwise best available public metadata,complete
