record_id,title,year,authors,source_type,venue_or_source,doi_or_url,corpus_layer,task_category,exclusion_reason,note
FMS1136,QLPro: Automated Code Vulnerability Discovery via LLM and Static Code Analysis Integration,2025,Junze Hu; Xiangyu Jin; Yizhe Zeng; Yuling Liu; Yunpeng Li; Dan Du; Kaiyu Xie; Hongsong Zhu,preprint,arxiv,https://arxiv.org/abs/2506.23644,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1139,Quality-Diversity Evolution for Discovering Diverse Vulnerabilities in LLM Safety,2026,Subhadip Mitra,preprint,arxiv,https://arxiv.org/abs/2606.00801,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1140,Quantifying Systemic Vulnerability in the Foundation Model Industry,2025,Claudio Pirrone; Stefano Fricano; Gioacchino Fazio,preprint,arxiv,https://arxiv.org/abs/2510.23421,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1141,Quantum Advantage in Non-Interactive Source Simulation,2024,Hojat Allah Salehi; Farhad Shirani; S. Sandeep Pradhan,preprint,arxiv,https://arxiv.org/abs/2402.00242,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1142,Quantum Software Engineering: Roadmap and Challenges Ahead,2024,Juan M. Murillo; José Garcí­a-Alonso; Enrique Moguel; Johanna Barzen; Frank Leymann; Shaukat Ali; Tao Yue; Paolo Arcaini; Ricardo Pérez‐Castillo; Ignacio García‐Rodríguez de Guzmán; Mario Piattini; Antonio Ruiz–Cortés; Antonio Brogi; Jianjun Zhao; Andriy Miranskyy; Manuel Wimmer,preprint,openalex,https://arxiv.org/abs/2404.06825,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1143,QueryAttack: Jailbreaking Aligned Large Language Models Using Structured Non-natural Query Language,2025,"Qingsong Zou; Jingyu Xiao; Qing Li; Yan, Zhi; Yuhang Wang; Xu Li; Wenxuan Wang; Kuofeng Gao; Ruoyu Li; Yong Jiang",preprint,openalex,https://arxiv.org/abs/2502.09723,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1144,QuiLL: An LLM-Based Vulnerability Assessment Framework for the Wild,2025,Rijha Safdar; Danyail Mateen; Syed Taha Ali; Wajahat Hussain,preprint,openalex,https://arxiv.org/abs/2510.04056,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1145,R+R: Reassessing Java Security API Misuse in Current LLMs: A Replication on JCA and JSSE APIs with External Security Knowledge,2026,Tianhe Lu; Eric Spero; Sakuna Harinda Jayasundara; Robert Biddle; Giovanni Russello,preprint,arxiv,https://arxiv.org/abs/2605.31135,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1146,R2Vul: Learning to Reason about Software Vulnerabilities with Reinforcement Learning and Structured Reasoning Distillation,2025,Martin Weyssow; Chengran Yang; Junkai Chen; Ratnadira Widyasari; Ting Zhang; Huihui Huang; Huu Hung Nguyen; Yan Naing Tun; Tan Bui; Yikun Li; Ang Han Wei; Frank Liauw; Eng Lieh Ouh; Lwin Khin Shar; David Lo,preprint,arxiv,https://arxiv.org/abs/2504.04699,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1147,RAG-Based Fuzzing of Cross-Architecture Compilers,2025,Rana Elnaggar; Brian Delgado; Jason M. Fung,preprint,arxiv,https://arxiv.org/abs/2504.08967,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1148,RAPID: An LLM-Driven Framework for Autonomous Vulnerability Remediation Across Heterogeneous Operating Systems Environments,2025,Ivan Chavez; Alexandre Jasserme; Simerpreet Reddy; Nibhrat Lohia; Gaurav Mittal; Jinal Hitesh Mehta,formal_source_record,ieee_crossref,https://doi.org/10.1109/isi65680.2025.11201167,Excluded,Candidate,Potentially eligible report could not be retrieved from the documented public sources and was not coded.,Integrated multi-source search through 2026-07-30.
FMS1149,RapidPen: Fully Automated IP-to-Shell Penetration Testing with LLM-based Agents,2025,Sho Nakatani,preprint,arxiv,https://arxiv.org/abs/2502.16730,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1150,RAS-Eval: A Comprehensive Benchmark for Security Evaluation of LLM Agents in Real-World Environments,2025,Yuchuan Fu; Xiaohan Yuan; Dongxia Wang,preprint,arxiv,https://arxiv.org/abs/2506.15253,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1152,RAVEN: Retrieval-Augmented Vulnerability Exploration Network for Memory Corruption Analysis in User Code and Binary Programs,2026,Parteek Jamwal; Minghao Shao; Boyuan Chen; Achyuta Muthuvelan; Asini Subanya; Boubacar Ballo; Kashish Satija; Mariam Shafey; Mohamed Mahmoud; Moncif Dahaji Bouffi; Pasindu Wickramasinghe; Siyona Goel; Yaakulya Sabbani; Hakim Hacid; Mthandazo Ndhlovu; Eleanna Kafeza; Sanjay Rawat; Muhammad Shafique,preprint,arxiv,https://arxiv.org/abs/2604.17948,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1153,RCScore: Quantifying Response Consistency in Large Language Models,2025,Dongjun Jang; Youngchae Ahn; Hyopil Shin,preprint,arxiv,https://arxiv.org/abs/2510.26193,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1154,RealSec-bench: A Benchmark for Evaluating Secure Code Generation in Real-World Repositories,2026,Yanlin Wang; Ziyao Zhang; Chong Wang; Xinyi Xu; Mingwei Liu; Yong Wang; Jiachi Chen; Zibin Zheng,formal_source_record,arxiv; openalex,https://doi.org/10.18653/v1/2026.findings-acl.1786,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1155,"RealVuln: Benchmarking Rule-Based, General-Purpose LLM, and Security-Specialized Scanners on Real-World Code",2026,John Pellew; Faizan Raza,preprint,arxiv,https://arxiv.org/abs/2604.13764,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1156,Reasoning over User Preferences: Knowledge Graph-Augmented LLMs for Explainable Conversational Recommendations,2024,Zhangchi Qiu; Linhao Luo; Shirui Pan; Alan Wee-Chung Liew,preprint,arxiv,https://arxiv.org/abs/2411.14459,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1157,Reassessing Java Code Readability Models with a Human-Centered Approach,2024,Agnia Sergeyuk; Olga Lvova; Sergey Titov; Anastasiia Serova; Farid Bagirov; Evgeniia Kirillova; Timofey Bryksin,preprint,arxiv,https://arxiv.org/abs/2401.14936,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1158,Recommendation-as-Experience: A framework for context-sensitive adaptation in conversational recommender systems,2026,Raj Mahmud; Shlomo Berkovsky; Mukesh Prasad; A. Baki Kocaballi,preprint,arxiv,https://arxiv.org/abs/2601.07401,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1159,RecUserSim: A Realistic and Diverse User Simulator for Evaluating Conversational Recommender Systems,2025,Luyu Chen; Quanyu Dai; Zeyu Zhang; Xueyang Feng; Mingyu Zhang; Pengcheng Tang; Xu Chen; Yue Zhu; Zhenhua Dong,formal_source_record,arxiv,https://doi.org/10.1145/3701716.3715258,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1160,"RecWizard: A Toolkit for Conversational Recommendation with Modular, Portable Models and Interactive User Interface",2024,Zeyuan Zhang; Tanmay Laud; Zihang He; Xiaojie Chen; Xinshuang Liu; Zhouhang Xie; Julian McAuley; Zhankui He,preprint,arxiv,https://arxiv.org/abs/2402.15591,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1161,Red-MIRROR: Agentic LLM-based Autonomous Penetration Testing with Reflective Verification and Knowledge-augmented Interaction,2026,Tran Vy Khang; Nguyen Dang Nguyen Khang; Nghi Hoang Khoa; Do Thi Thu Hien; Van-Hau Pham; Phan The Duy,preprint,arxiv; openalex,https://arxiv.org/abs/2603.27127,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1162,Red-Teaming Claude Opus and ChatGPT-based Security Advisors for Trusted Execution Environments,2026,Kunal Mukherjee; Spandan Mukherjee,preprint,arxiv,https://arxiv.org/abs/2602.19450,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1163,Red-Teaming Coding Agents from a Tool-Invocation Perspective: An Empirical Security Assessment,2025,Yuchong Xie; Mingyu Luo; Zesen Liu; Zhixiang Zhang; Kaikai Zhang; Yu Liu; Zongjie Li; Ping Chen; Shuai Wang; Dongdong She,preprint,arxiv,https://arxiv.org/abs/2509.05755,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1164,Red Teaming Program Repair Agents: When Correct Patches can Hide Vulnerabilities,2025,Simin Chen; Yixin He; Suman Jana; Baishakhi Ray,preprint,arxiv,https://arxiv.org/abs/2509.25894,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1165,Red-Teaming the Agentic Red-Team,2026,Dario Pasquini; Michal Bazyli; Taras Fedynyshyn; Artem Sorokin,public_source_record,openalex,https://arxiv.org/abs/2606.24496,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1166,ReDetect: A Hybrid LLM-GNN Framework for High-Precision Reentrancy Vulnerability Detection in Smart Contracts,2025,Shuyuan Lin,formal_source_record,crossref,https://doi.org/10.31224/5377,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1167,Refining Decompiled C Code with Large Language Models,2023,Wai Kin Wong; Huaijin Wang; Zongjie Li; Zhibo Liu; Shuai Wang; Qiyi Tang; Sen Nie; Shi Wu,preprint,openalex,https://arxiv.org/abs/2310.06530,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1168,Reframing LLM Agent Security as an Agent-Human Interaction Problem,2026,Peiran Wang; Ying Li; Yuan Tian,preprint,arxiv,https://arxiv.org/abs/2605.24309,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1169,Refusal Evaluation in Coding LLMs and Code Agents: A Systematic Review of Thirteen Malicious-Code Prompt Corpora (2023-2025),2026,Richard J. Young; Gregory D. Moody,preprint,arxiv,https://arxiv.org/abs/2605.20351,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1170,Refute-or-Promote: An Adversarial Stage-Gated Multi-Agent Review Methodology for High-Precision LLM-Assisted Defect Discovery,2026,Abhinav Agarwal,preprint,arxiv,https://arxiv.org/abs/2604.19049,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1171,ReGeS: Reciprocal Retrieval-Generation Synergy for Conversational Recommender Systems,2025,Dayu Yang; Hui Fang,preprint,arxiv,https://arxiv.org/abs/2509.21371,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1172,Reinforced Strategy Optimization for Conversational Recommender Systems via Network-of-Experts,2025,Xiaoyan Zhao; Ming Yan; Yang Zhang; Yang Deng; Jian Wang; Fengbin Zhu; Yilun Qiu; Hong Cheng; Tat-Seng Chua,preprint,arxiv,https://arxiv.org/abs/2509.26093,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1173,Relevance as a Vulnerability: How Web Retrieval Degrades Safety Alignment in LLM Agents,2026,Aditya Nawal; Manit Baser; Mohan Gurusamy,preprint,arxiv,https://arxiv.org/abs/2605.29224,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1174,Repairing Regex Vulnerabilities via Localization-Guided Instructions,2025,Sicheol Sung; Joonghyuk Hahn; Yo-Sub Han,preprint,arxiv,https://arxiv.org/abs/2510.09037,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1175,Repairing vulnerabilities without invisible hands. A differentiated replication study on LLMs,2025,Maria Camporese; Fabio Massacci,preprint,arxiv,https://arxiv.org/abs/2507.20977,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1176,ReposVul: A Repository-Level High-Quality Vulnerability Dataset,2024,Xinchen Wang; Ruida Hu; Cuiyun Gao; Xin-Cheng Wen; Yujia Chen; Qing Liao,preprint,arxiv,https://arxiv.org/abs/2401.13169,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1177,Representation Matters: An Empirical Study of Program Representations for LLM Vulnerability Reasoning,2026,Andrew Stoltman; Johnathan Tang; Haipeng Cai,public_source_record,openalex,https://arxiv.org/abs/2606.25356,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1178,RESCUE: Retrieval Augmented Secure Code Generation,2025,Jiahao Shi; Tianyi Zhang,preprint,arxiv,https://arxiv.org/abs/2510.18204,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1179,Research and application of artificial intelligence based webshell detection model: A literature review,2024,Mingrui Ma; Lansheng Han; Chunjie Zhou,preprint,openalex,https://arxiv.org/abs/2405.00066,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1180,Research on Conversational Recommender System Considering Consumer Types,2025,Yaying Luo; Hui Fang; Zhu Sun,preprint,arxiv,https://arxiv.org/abs/2508.13209,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1181,Research on Security Enhancement Methods for Adversarial Robust Large Language Model Intelligent Agents for Medical Decision-Making Tasks,2026,Saisai Hu,preprint,arxiv,https://arxiv.org/abs/2605.08257,Excluded,Candidate,The title identifies a non-software target domain.,Integrated multi-source search through 2026-07-30.
FMS1182,Resolving growth-induced off-stoichiometry in AgCrSe$_2$ single crystals,2026,Felix Eder; Zeno Maesen; Yurii Skourski; Enrico Giannini; Oksana Zaharko; Fabian O. von Rohr,preprint,arxiv,https://arxiv.org/abs/2604.26887,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1183,Rethinking MCP Security: A Large-Scale Study of Runtime MCP Servers and Security Scanner Reliability,2026,Pei Chen; Baichao An; Mengying Wu; Binwang Wan; Geng Hong; Jinsong Chen; Xudong Pan; Jiarun Dai; Min Yang,preprint,arxiv,https://arxiv.org/abs/2607.11086,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1184,Rethinking Penetration Testing for AI-Enabled Systems: From Resource Compromise to Behavioral Objective Violation,2026,Mohammad Allahbakhsh; Mohammad Hassan Bahari; Moslem Attar-Raouf,public_source_record,openalex,https://arxiv.org/abs/2607.14006,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1185,Rethinking the Evaluation for Conversational Recommendation in the Era of Large Language Models,2023,Xiaolei Wang; Xinyu Tang; Wayne Xin Zhao; Jingyuan Wang; Ji-Rong Wen,formal_source_record,arxiv,https://doi.org/10.18653/v1/2023.emnlp-main.621,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1186,Rethinking the Evaluation of Secure Code Generation,2025,Shih-Chieh Dai; Jun Xu; Guanhong Tao,preprint,arxiv,https://arxiv.org/abs/2503.15554,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1187,Retrieval Augmented Conversational Recommendation with Reinforcement Learning,2026,Zhenrui Yue; Honglei Zhuang; Zhen Qin; Zhankui He; Huimin Zeng; Julian McAuley; Dong Wang,preprint,arxiv,https://arxiv.org/abs/2604.04457,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1188,Retrieval-Augmented LLMs for Security Incident Analysis,2026,Xavier Cadet; Aditya Vikram Singh; Harsh Mamania; Edward Koh; Alex Fitts; Dirk Van Bruggen; Simona Boboila; Peter Chin; Alina Oprea,preprint,arxiv,https://arxiv.org/abs/2603.18196,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1189,Revealing the Intrinsic Ethical Vulnerability of Aligned Large Language Models,2025,Jiawei Lian; Jianhong Pan; Lefan Wang; Yi Wang; Shaohui Mei; Lap-Pui Chau,preprint,arxiv,https://arxiv.org/abs/2504.05050,Excluded,Candidate,The title and abstract do not establish an in-scope target-software vulnerability-mining workflow or a defined synthesis use.,Integrated multi-source search through 2026-07-30.
FMS1191,Revisiting and Expanding the IPv6 Periphery: Global-Scale Measurement and Security Analysis,2026,Zixuan Xie; Zitao Yang; Shurui Fang; Zhaoyang Li; Wenxing Xie; Nannan Fu; Liangyu Dong; Xiang Li,preprint,arxiv,https://arxiv.org/abs/2604.19487,Excluded,Candidate,The record is outside the LLM-mediated target-software scope of the review.,Integrated multi-source search through 2026-07-30.
FMS1192,Revisiting Third-Party Library Detection: A Ground Truth Dataset and Its Implications Across Security Tasks,2025,Jintao Gu; Haolang Lu; Guoshun Nan; Yihan Lin; Kun Wang; Yuchun Guo; Yigui Cao; Yang Liu,preprint,arxiv,https://arxiv.org/abs/2509.04091,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1193,ReVul-CoT: Towards Effective Software Vulnerability Assessment with Retrieval-Augmented Generation and Chain-of-Thought Prompting,2025,Zhijie Chen; Xiang Chen; Ziming Li; Jiacheng Xue; Chaoyang Gao,preprint,arxiv,https://arxiv.org/abs/2511.17027,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1194,RL-JACK: Reinforcement Learning-powered Black-box Jailbreaking Attack against LLMs,2024,Xuan Chen; Yuzhou Nie; Lu Guang Yan; Yunshu Mao; Wenbo Guo; Xiangyu Zhang,preprint,openalex,https://arxiv.org/abs/2406.08725,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1195,RLHF Fine-Tuning of LLMs for Alignment with Implicit User Feedback in Conversational Recommenders,2025,Zhongheng Yang; Aijia Sun; Yushang Zhao; Yinuo Yang; Dannier Li; Chengrui Zhou,preprint,arxiv,https://arxiv.org/abs/2508.05289,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1196,Road Network Vulnerability Analysis Based on Multi‐Agent Collaboration of LLM,2026,Xuan Guo; Shutong Yu; Huanyu Bi; Junnan Liu,formal_source_record,crossref,https://doi.org/10.1111/tgis.70350,Excluded,Candidate,The record is outside target-software vulnerability discovery and validation or uses vulnerability in a non-software sense.,Integrated multi-source search through 2026-07-30.
FMS1197,Robustness in Large Language Models: A Survey of Mitigation Strategies and Evaluation Metrics,2025,Pankaj Kumar; Subhankar Mishra,preprint,arxiv,https://arxiv.org/abs/2505.18658,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1199,RTL-Breaker: Assessing the Security of LLMs against Backdoor Attacks on HDL Code Generation,2024,Lakshmi Likhitha Mankali; Jitendra Bhandari; Manaar Alam; Ramesh Karri; Michail Maniatakos; Ozgur Sinanoglu; Johann Knechtel,preprint,arxiv,https://arxiv.org/abs/2411.17569,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1201,RulePilot: An LLM-Powered Agent for Security Rule Generation,2025,Hongtai Wang; Ming Xu; Yanpei Guo; Weili Han; Hoon Wei Lim; Jin Song Dong,preprint,arxiv,https://arxiv.org/abs/2511.12224,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1202,Running in CIRCLE? A Simple Benchmark for LLM Code Interpreter Security,2025,Gabriel Chua,preprint,arxiv,https://arxiv.org/abs/2507.19399,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1203,Runtime Skill Audit: Targeted Runtime Probing for Agent Skill Security,2026,Tu Lan; Chaowei Xiao,preprint,arxiv,https://arxiv.org/abs/2606.11671,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1204,"Rust for Embedded Systems: Current State, Challenges and Open Problems (Extended Report)",2023,Ayushi Sharma; Shashank Sharma; Santiago Torres-Arias; Aravind Machiry,preprint,openalex,https://arxiv.org/abs/2311.05063,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1205,"RustMizan: A Compilable, Contamination-Aware Benchmarking Framework for Rust Vulnerabilities",2026,Tarek Elsayed; Shiping Yang; Eunsong Koh; Sanika Goyal; Vincent Huang; Paul Ngo; Nathan Young; Mohammad Omidvar Tehrani; Alvyn Kang; Arnell Kang; Zeyu Chen; Angélica Moreira; Xuan Feng; Angel X. Chang; Nick Sumner; Steven Y. Ko,preprint,arxiv; openalex,https://arxiv.org/abs/2607.04729,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1206,RvB: Automating AI System Hardening via Iterative Red-Blue Games,2026,Lige Huang; Zicheng Liu; Jie M. Zhang; Lewen Yan; Dongrui Liu; Jing Shao,public_source_record,openalex,http://arxiv.org/abs/2601.19726,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1207,S3C2 Summit 2023-06: Government Secure Supply Chain Summit,2023,William Enck; Yasemin Acar; Michel Cukier; Alexandros Kapravelos; Christian Kästner; Laurie Williams,preprint,arxiv,https://arxiv.org/abs/2308.06850,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1208,S3C2 Summit 2024-09: Industry Secure Software Supply Chain Summit,2025,"Rahman, Imranur; Yasemin Acar; Michel Cukier; William Enck; Christian Kastner; Alexandros Kapravelos; Dominik Wermke; Laurie Williams",preprint,openalex,https://arxiv.org/abs/2505.10538,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1209,SABER: Uncovering Vulnerabilities in Safety Alignment via Cross-Layer Residual Connection,2025,Maithili Joshi; Palash Nandi; Tanmoy Chakraborty,preprint,arxiv,https://arxiv.org/abs/2509.16060,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1210,SafeClaw-R: Towards Safe and Secure Multi-Agent Personal Assistants,2026,Haoyu Wang; Zibo Xiao; Yedi Zhang; Christopher M. Poskitt; Jun Sun,preprint,arxiv,https://arxiv.org/abs/2603.28807,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1211,SafeCRS: Personalized Safety Alignment for LLM-Based Conversational Recommender Systems,2026,Haochang Hao; Yifan Xu; Xinzhuo Li; Yingqiang Ge; Lu Cheng,preprint,arxiv,https://arxiv.org/abs/2603.03536,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1212,SafeHarness: Lifecycle-Integrated Security Architecture for LLM-based Agent Deployment,2026,Xixun Lin; Yang Liu; Yancheng Chen; Yongxuan Wu; Yucheng Ning; Yilong Liu; Nan Sun; Shun Zhang; Bin Chong; Chuan Zhou; Yanan Cao,preprint,arxiv,https://arxiv.org/abs/2604.13630,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1213,SafeReview: Defending LLM-based Review Systems Against Adversarial Hidden Prompts,2026,Yuan Xin; Yixuan Weng; Minjun Zhu; Ying Ling; Chengwei Qin; Michael Backes; Yue Zhang; Linyi Yang,preprint,arxiv,https://arxiv.org/abs/2604.26506,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1214,SafeScreen: A Safety-First Screening Framework for Personalized Video Retrieval for Vulnerable Users,2026,Wenzheng Zhao; Madhava Kalyan Gadiputi; Fengpei Yuan,preprint,arxiv,https://arxiv.org/abs/2604.03264,Excluded,Candidate,The title identifies a non-software or non-target-software use of vulnerability.,Integrated multi-source search through 2026-07-30.
FMS1215,SafeTrans: LLM-assisted Transpilation from C to Rust,2026,Muhammad Farrukh; Baris Coskun; Tapti Palit; Michalis Polychronakis,formal_source_record,openalex,https://doi.org/10.1145/3786180.3788317,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1216,"Safety, Security, and Cognitive Risks in World Models",2026,Manoj Parmar,preprint,arxiv,https://arxiv.org/abs/2604.01346,Excluded,Candidate,The title identifies a non-software target domain.,Integrated multi-source search through 2026-07-30.
FMS1217,SAFEx: Analyzing Vulnerabilities of MoE-Based LLMs via Stable Safety-critical Expert Identification,2025,Zhenglin Lai; Mengyao Liao; Bingzhe Wu; Dong Xu; Zebin Zhao; Zhihang Yuan; Chao Fan; Jianqiang Li,preprint,arxiv,https://arxiv.org/abs/2506.17368,Excluded,Candidate,The title and abstract do not establish an in-scope target-software vulnerability-mining workflow or a defined synthesis use.,Integrated multi-source search through 2026-07-30.
FMS1218,SAFLITE: Fuzzing Autonomous Systems via Large Language Models,2024,Taohong Zhu; Adrians Skapars; Fardeen Mackenzie; Declan Kehoe; William Newton; Suzanne Embury; Youcheng Sun,formal_source_record,arxiv; springer_crossref,https://doi.org/10.1007/978-3-032-01486-3_20,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1219,SAFuzz: Semantic-Guided Adaptive Fuzzing for LLM-Generated Code,2026,Ziyi Yang; Kalit Inani; Keshav Kabra; Vima Gupta; Anand Padmanabha Iyer,preprint,arxiv,https://arxiv.org/abs/2602.11209,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1220,SAGA: A Security Architecture for Governing AI Agentic Systems,2025,Georgios Syros; Anshuman Suri; Jacob Ginesin; Cristina Nita-Rotaru; Alina Oprea,preprint,arxiv,https://arxiv.org/abs/2504.21034,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1221,SAGE: Strategy-Adaptive Generation Engine for Query Rewriting,2025,Teng Wang; Hailei Gong; Changwang Zhang; Jun Wang,preprint,arxiv,https://arxiv.org/abs/2506.19783,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1222,Salespeople vs SalesBot: Exploring the Role of Educational Value in Conversational Recommender Systems,2023,Lidiya Murakhovs'ka; Philippe Laban; Tian Xie; Caiming Xiong; Chien-Sheng Wu,preprint,arxiv,https://arxiv.org/abs/2310.17749,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1223,SALLM: Security Assessment of Generated Code,2023,Mohammed Latif Siddiq; Joanna C. S. Santos; Sajith Devareddy; Anna Muller,formal_source_record,arxiv,https://doi.org/10.1145/3691621.3694934,Supporting,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1224,SandboxEval: Towards Securing Test Environment for Untrusted Code,2025,Rafiqul Rabin; Jesse Hostetler; Sean McGregor; Brett Weir; Nick Judd,preprint,arxiv,https://arxiv.org/abs/2504.00018,Background,Candidate,NA,Integrated multi-source search through 2026-07-30.
FMS1225,SAPIENT: Mastering Multi-turn Conversational Recommendation with Strategic Planning and Monte Carlo Tree Search,2024,Hanwen Du; Bo Peng; Xia Ning,preprint,arxiv,https://arxiv.org/abs/2410.09580,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1226,SatGuard: Satellite Networks Penetration Testing and Vulnerability Risk Assessment Methods,2025,Jin Xiao; Buhong Wang; Ruochen Dong; Zhengyang Zhao; Bin Zhao,formal_source_record,openalex,https://doi.org/10.3390/aerospace12050431,Excluded,Candidate,No in-scope LLM and target-software security combination.,Integrated multi-source search through 2026-07-30.
FMS1227,SAVANT: Vulnerability Detection in Application Dependencies through Semantic-Guided Reachability Analysis,2025,Wang Lingxiang; Quanzhi Fu; Wenjia Song; Gelei Deng; Yi Liu; Dan Williams; Ying Zhang,preprint,arxiv,https://arxiv.org/abs/2506.17798,Core,Candidate,NA,Integrated multi-source search through 2026-07-30.
