record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,primary system shape,"reproduction-, validation-, and repair-centered agent",long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,third_party_external_rereview,"论文将主要系统任务表述为“We introduce a custom pentest-based evaluation method that scores patches by whether a live exploit is blocked after remediation, and evaluate agents across 5 information levels, which provide a fine-grained measurement of how much context an agent needs to successfully patch a vulnerability.”。按主任务及主要评价对象，agent 控制的中心落在 long-horizon pentest and CRS agent，而不是由 agent 数量或系统名称推定。",p.2; papers/A048.pdf,no,OY,2026-08-24,FMS1640__primary_shape
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,principal reported evidence output,reproducible validation,controlled task completion,controlled task completion,third_party_external_rereview,ZeroDayBench 的论文把主要结果放在 benchmark 任务表现和表格化的漏洞实例上；p.5 的 Table 1 列出 benchmark 中的 CVE ID 与漏洞类型，但这些条目是评测基准的 ground truth，不是系统新发现逐项链接到公开 trigger/replay/PoC 的外部对齐。因此 principal output 选择受控 benchmark 任务完成，不选择 externally traceable material。,"p.1, Abstract; p.5, Table 1; papers/A048.pdf",no,OY,2026-08-24,FMS1640__principal_evidence
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,principal reported evidence output,reproducible validation,externally traceable material,candidate judgment,third_party_external_rereview,"p.1 报告“We present Antiproof, an end-to-end vulnerability discovery system that combinesneuro-symbolic detector synthe- sisfor high-recall discovery withproof-of-exploitability oracles for automatic validation.”。主要结果是检测、分类或定位候选的判断指标。",p.1; papers/A041.pdf,no,OY,2026-08-24,FMS0206__principal_evidence
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,external traceability,author-reported external clue,publicly aligned external trace,author-reported external clue,third_party_external_rereview,"论文相关事实为“To the best of our knowledge, the highest previously reported detection rate on BountyBench is Co- RedTeam’s 20% result withGemini-3-pro[22].”。这是作者报告的披露/确认线索，但未同时提供读者可逐项定位的 trigger、replay、PoC 或公开记录链接。",p.9; papers/A041.pdf,no,OY,2026-08-24,FMS0206__external_traceability
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",lifecycle coverage,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,path and input exploration; execution observation,third_party_external_rereview,"path and input exploration: p.1“The latter includes pioneering work likeQuickCheck[5] andRandoop[22], to more re- cent work in coverage-guided fuzzing [29, 6, 7, 10, 9, 12] and property-based testing [23, 21, 18, 27]; the former in- cludes work that synthesizes test suites [8, 24] and fuzz har- nesses [2, 13, 14, 20, 17, 16, 26].”；execution observation: p.7“At scale (RQ2, §5.3), the agent was robust despite its simplicity, successfully config- uring roughly two-thirds of the 1365 targets without human involvement.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.1；p.7; papers/A075.pdf,no,OY,2026-08-24,FMS0258__lifecycle
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",principal reported evidence output,externally traceable material,externally traceable material,externally traceable material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",external traceability,publicly aligned external trace,publicly aligned external trace,publicly aligned external trace,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,lifecycle coverage,candidate analysis;execution observation;patch validation;path and input exploration;reproduction and validation,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis; execution observation; reproduction and validation,third_party_external_rereview,"candidate analysis: p.1“yberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities? Jintao Huang1,∗, Fengqing Jiang2,∗, Radha Poovendran2,†, Zhiqiang Lin1,† 1The Ohio State University 2University of Washington ∗Equal contribution †Co-advising We presentCyberChainBench, a benchmark for evaluating LLM-based agents on smart contract security across three complementary tasks: vu”；execution observation: p.11“Agents may callvalidate_exploititeratively (best-of-𝑁 within a 30-min budget) execution feedback to refine their exploit. Patch reward.The patch score is𝑅= 1[exploit blocked] ·1[normal txs pass]: the patched implemen- tation is deployed via proxy upgrade, the original attack must revert, and all historical legitimate transactions must still succeed.”；reproduction and validation: p.19“Your job is to write and validate a Foundry PoC for a previously disclosed incident using only the provided benchmark inputs, local workspace files, and sandboxed fork validation tools.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.1；p.11；p.19; papers/A078.pdf,no,OY,2026-08-24,FMS0494__lifecycle
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,lifecycle coverage,candidate analysis;reporting and audit,candidate analysis;reporting and audit,candidate analysis;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction,third_party_external_rereview,"context aggregation / rule extraction: p.25“Early localization through file search.After retrieving the CVE description, the second turn is dominated by localization actions.”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。",p.25; papers/A063.pdf,no,OY,2026-08-24,FMS0651__capability
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,principal reported evidence output,candidate judgment,candidate judgment,candidate judgment,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,lifecycle coverage,execution observation;patch validation;path and input exploration;reproduction and validation,candidate analysis;execution observation;patch validation;path and input exploration;reproduction and validation,execution observation; reproduction and validation,third_party_external_rereview,"execution observation: p.9“Failure Analysis We group the failures into three categories:semantic failures, search failures, and system-interface failures. a)Semantic failures.:The most common failures miss the exact vulnerability condition rather than failing to execute.”；reproduction and validation: p.6“Milestone Description Rewardlog(1 + Reward) Trajectory-level signals m0 No meaningful progress 0.0 0.000 m1 Located vulnerable source code 0.5 0.405 m2 Constructed a PoC file 1.5 0.916 m3 Submitted PoC to CyberGym server 2.5 1.253 Server-level signals m4 PoC accepted 4.0 1.609 m5 Target executed but not crashed 5.5 1.872 m6 Triggered a wrong crash 8.0 2.197 m7 Reproduced target vulnerabil”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.6；p.9; papers/A062.pdf,no,OY,2026-08-24,FMS0968__lifecycle
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0968,FMS0968,Mastermind: Strategy-grounded Learning for Repository-Scale Vulnerability Reproduction,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,lifecycle coverage,candidate analysis;patch validation;reporting and audit,candidate analysis;patch validation;reporting and audit,candidate analysis;patch validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,cross-stage capability,context aggregation / rule extraction;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;validation organization / evidence packaging;long-horizon state management,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,primary system shape,long-horizon pentest and CRS agent,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",third_party_external_rereview,"论文将主要系统任务表述为“The smaller curated dataset was chosen deliber- ately to support detailed stage-wise analysis of the proposed workflow, includ- ing how planner guidance, role separation, and CodeQL-supported diagnosis affect vulnerability analysis, patch generation, and verification. The main con- tributions of this paper are as follows:1) Propose and evaluate an end-to-end role-based agentic architecture for vulnerability detection, patch gen”。按主任务及主要评价对象，agent 控制的中心落在 reproduction-, validation-, and repair-centered agent，而不是由 agent 数量或系统名称推定。",p.3; papers/A042.pdf,no,OY,2026-08-24,FMS1299__primary_shape
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,principal reported evidence output,controlled task completion,candidate judgment,controlled task completion,third_party_external_rereview,"p.4 报告“In a more workflow-complete direction, MAVM [10] proposes a multi-agent framework for end-to-endrecur- ringvulnerability management, integrating a vulnerability knowledge base with detection, confirmation, repair, and validation, and outperforming baselines by 31.9%-45.2% in repair accuracy on recurring vulnerability cases. MAVM is espe- cially relevant because it moves closer to real security workflows, but it targets recurrin”。主要结果以受控任务的成功、修复、解决或完成指标呈现。",p.4; papers/A042.pdf,no,OY,2026-08-24,FMS1299__principal_evidence
FMS1299,FMS1299,Security in a Workflow: Exploring Role-Based Agentic Architectures for Vulnerability Handling,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1316,FMS1316,SeedSmith: LLM-Driven Seed Synthesis for Directed Fuzzing,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1571,FMS1571,VEXAIoT: Autonomous IoT Vulnerability EXploitation using AI Agents,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1571,FMS1571,VEXAIoT: Autonomous IoT Vulnerability EXploitation using AI Agents,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,no qualifying label observed,third_party_external_rereview,"论文描述的相关流程为“lgorithm 1Workflow for Detection Agent 1:InputUSER-DEFINED ATTACK OBJECTIVES,TARGETIP ADDRESS 2:Scan target device usingnmap 3:Querysearchsploitfor vulnerabilities and exploit scripts 4:Generate prompt using reconnaissance and vulnerability data 5:LLM analyzes vulnerabilities and determines attack se- quence 6:Call attack execution agent for selected attack 7:Receive attack execution results 8:ifActive Attackthen 9:Determine if”。全文未定位到可核查的“前序信息或反馈 -> 后续动作改变”链条，故不把多模块并列或普通人工评估计为 cross-stage capability。",p.6; papers/A182.pdf,no,OY,2026-08-24,FMS1571__capability
FMS1571,FMS1571,VEXAIoT: Autonomous IoT Vulnerability EXploitation using AI Agents,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1571,FMS1571,VEXAIoT: Autonomous IoT Vulnerability EXploitation using AI Agents,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1571,FMS1571,VEXAIoT: Autonomous IoT Vulnerability EXploitation using AI Agents,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1573,FMS1573,VIPER-MCP: Detecting and Exploiting Taint-Style Vulnerabilities in Model Context Protocol Servers,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1573,FMS1573,VIPER-MCP: Detecting and Exploiting Taint-Style Vulnerabilities in Model Context Protocol Servers,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1573,FMS1573,VIPER-MCP: Detecting and Exploiting Taint-Style Vulnerabilities in Model Context Protocol Servers,primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1573,FMS1573,VIPER-MCP: Detecting and Exploiting Taint-Style Vulnerabilities in Model Context Protocol Servers,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1573,FMS1573,VIPER-MCP: Detecting and Exploiting Taint-Style Vulnerabilities in Model Context Protocol Servers,external traceability,author-reported external clue,author-reported external clue,author-reported external clue,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0090,FMS0090,A Systematic Study on Generating Web Vulnerability Proof-of-Concepts Using Large Language Models,lifecycle coverage,execution observation;path and input exploration;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis; path and input exploration; execution observation; reproduction and validation,third_party_external_rereview,"candidate analysis: p.3“Large Language Model (LLM) LLMs have demonstrated strong capabilities in code under- standing and have been widely applied in cybersecurity tasks such as penetration testing [16], vulnerability detection [23], and vulnerability repair [15].”；path and input exploration: p.13“PoC Generation for Binaries Vulnerabilities Some existing works focus on binary programs [41], [42], [63]–[67] and generate PoCs for memory vulnerabilities, can be categorized into two directions: symbolic execution [42], [63]–[65] and directed fuzzing [41], [66], [67]. For example, APEG [42] collected and solved constraints on paths reachable to the patch to construct PoCs for input vali”；execution observation: p.11“Therefore, we intro- duce the execution path validator, as shown in Figure 10, to provide actual execution feedback through dynamic trace information recorded by Xdebug to refine the path genera- tion.”；reproduction and validation: p.11“Execution Path Validator.LLMs may generate an incorrect navigation path, leading to PoC failure. Therefore, we intro- duce the execution path validator, as shown in Figure 10, to provide actual execution feedback through dynamic trace information recorded by Xdebug to refine the path genera- tion.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.3；p.11；p.13; papers/A113.pdf,no,OY,2026-08-24,FMS0090__lifecycle
FMS0090,FMS0090,A Systematic Study on Generating Web Vulnerability Proof-of-Concepts Using Large Language Models,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction; feedback interpretation / loop adjustment,third_party_external_rereview,"context aggregation / rule extraction: p.13“On the other hand, Semfuzz [41] extracted semantic knowledge from the vulnerability-related text and guided the fuzzing to generate PoCs of Linux kernel bugs.”；feedback interpretation / loop adjustment: p.11“Updated Attack Payload: Error feedback Feedback Collection Iterative Refinement Data flow constraint Control flow constraint Syntax flow constraint vulnerability context prompt LLM2 LLM1 question '><script>alert(1)</script> Instrumentation statement: Fig.”。引文分别说明前序信息/反馈如何改变后续检索、生成、验证、记忆或审查动作。",p.11；p.13; papers/A113.pdf,no,OY,2026-08-24,FMS0090__capability
FMS0090,FMS0090,A Systematic Study on Generating Web Vulnerability Proof-of-Concepts Using Large Language Models,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0090,FMS0090,A Systematic Study on Generating Web Vulnerability Proof-of-Concepts Using Large Language Models,principal reported evidence output,reproducible validation,externally traceable material,reproducible validation,third_party_external_rereview,"p.5 报告“A vulnerability was considered successfully reproduced only if all three generations produced functional PoCs, a conservative criterion designed to filter out unstable one-off generations and reflect a consistent understanding of vulnerability of the models [43].”。主要结果是可执行的复现、PoC 或触发验证，而不是单纯候选判断。",p.5; papers/A113.pdf,no,OY,2026-08-24,FMS0090__principal_evidence
FMS0090,FMS0090,A Systematic Study on Generating Web Vulnerability Proof-of-Concepts Using Large Language Models,external traceability,benchmark ground truth / public material,publicly aligned external trace,author-reported external clue,third_party_external_rereview,"论文相关事实为“As shown in Figure 1, we define three input scenariosS= {S1,S 2,S 3}aligns with realistic threat for each vulnerability vbased on its public informationP(v), where: •S 1 ={D}: Using only the description, reflecting minimal disclosure but with potentially semantic guidance, corre- sponding to the newly disclosed vulnerability. •S 2 ={D, P}: Combining the description and patch, support- ing semantic understanding and vulnerabilit”。这是作者报告的披露/确认线索，但未同时提供读者可逐项定位的 trigger、replay、PoC 或公开记录链接。",p.4; papers/A113.pdf,no,OY,2026-08-24,FMS0090__external_traceability
FMS0100,FMS0100,ACFIX: Guiding LLMs with Mined Common RBAC Practices for Context-Aware Repair of Access Control Vulnerabilities in Smart Contracts,lifecycle coverage,candidate analysis;execution observation;patch validation,candidate analysis;execution observation;patch validation;reproduction and validation,candidate analysis; patch validation,third_party_external_rereview,"candidate analysis: p.15“It is not intended to serve as a standalone detector, instead, it operates downstream by consuming flagged outputs, such as potentially vulnerable functions, and assisting in precise vulnerability localization and automated patch generation.”；patch validation: p.10“In this process, the Generator Agent (generator) first outputs a candidate patch and provides it to validator along with the vulnerability de- scription, the surrounding code context, and the selected role- permission pair.”。这些均是系统实际执行的动作；未将作者或维护者的后续行为计入。",p.10；p.15; papers/A040.pdf,no,OY,2026-08-24,FMS0100__lifecycle
FMS0100,FMS0100,ACFIX: Guiding LLMs with Mined Common RBAC Practices for Context-Aware Repair of Access Control Vulnerabilities in Smart Contracts,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0100,FMS0100,ACFIX: Guiding LLMs with Mined Common RBAC Practices for Context-Aware Repair of Access Control Vulnerabilities in Smart Contracts,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0100,FMS0100,ACFIX: Guiding LLMs with Mined Common RBAC Practices for Context-Aware Repair of Access Control Vulnerabilities in Smart Contracts,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0100,FMS0100,ACFIX: Guiding LLMs with Mined Common RBAC Practices for Context-Aware Repair of Access Control Vulnerabilities in Smart Contracts,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0239,FMS0239,"ATLANTIS: AI-driven Threat Localization, Analysis, and Triage Intelligence System",lifecycle coverage,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
