record_id,matrix_id,title,field,coder_x_label,coder_y_label,final_label,resolution_type,brief_reason,evidence_location,unresolved,reviewer_initials,review_date,disagreement_id
FMS1509,FMS1509,Trace: Securing Smart Contract Repository Against Access Control Vulnerability,principal reported evidence output,candidate judgment,candidate judgment,candidate judgment,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1509,FMS1509,Trace: Securing Smart Contract Repository Against Access Control Vulnerability,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1514,FMS1514,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit,candidate analysis;path and input exploration;execution observation;reproduction and validation,coder_x_selected,The cited source supports the selected label candidate analysis;path and input exploration;execution observation;reproduction and validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2508.18370 | role p.2; action p.1; feedback p.1; validation p.1; evaluation p.4,no,TR,2026-08-12,FMS1514__lifecycle
FMS1514,FMS1514,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management;failure reuse / strategy update; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.",https://arxiv.org/pdf/2508.18370 | role p.2; action p.1; feedback p.1; validation p.1; evaluation p.4,no,TR,2026-08-12,FMS1514__capability
FMS1514,FMS1514,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1514,FMS1514,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1514,FMS1514,Training Language Model Agents to Find Vulnerabilities with CTF-Dojo,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1561,FMS1561,VCAO: Verifier-Centered Agentic Orchestration for Strategic OS Vulnerability Discovery,lifecycle coverage,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation;reporting and audit,coder_x_selected,The cited source supports the selected label candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation;reporting and audit; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2604.08291 | role p.6; action p.1; feedback p.1; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS1561__lifecycle
FMS1561,FMS1561,VCAO: Verifier-Centered Agentic Orchestration for Strategic OS Vulnerability Discovery,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.",https://arxiv.org/pdf/2604.08291 | role p.6; action p.1; feedback p.1; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS1561__capability
FMS1561,FMS1561,VCAO: Verifier-Centered Agentic Orchestration for Strategic OS Vulnerability Discovery,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1561,FMS1561,VCAO: Verifier-Centered Agentic Orchestration for Strategic OS Vulnerability Discovery,principal reported evidence output,runtime safety signal,reproducible validation,runtime safety signal,coder_x_selected,The cited source supports the selected label runtime safety signal as the main observable result reported for the study.,https://arxiv.org/pdf/2604.08291 | role p.6; action p.1; feedback p.1; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS1561__principal_evidence
FMS1561,FMS1561,VCAO: Verifier-Centered Agentic Orchestration for Strategic OS Vulnerability Discovery,external traceability,author-reported external clue,benchmark ground truth / public material,author-reported external clue,coder_x_selected,The cited source supports the selected label author-reported external clue under the codebook's item-level public-record alignment criterion.,https://arxiv.org/pdf/2604.08291 | role p.6; action p.1; feedback p.1; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS1561__external_traceability
FMS1586,FMS1586,VulnBot: Autonomous Penetration Testing for A Multi-Agent Collaborative Framework,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit,candidate analysis;path and input exploration;execution observation;reproduction and validation,coder_x_selected,The cited source supports the selected label candidate analysis;path and input exploration;execution observation;reproduction and validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2501.13411 | role p.1; action p.1; feedback p.3; validation p.9; evaluation p.1,no,TR,2026-08-12,FMS1586__lifecycle
FMS1586,FMS1586,VulnBot: Autonomous Penetration Testing for A Multi-Agent Collaborative Framework,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1586,FMS1586,VulnBot: Autonomous Penetration Testing for A Multi-Agent Collaborative Framework,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1586,FMS1586,VulnBot: Autonomous Penetration Testing for A Multi-Agent Collaborative Framework,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1586,FMS1586,VulnBot: Autonomous Penetration Testing for A Multi-Agent Collaborative Framework,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1607,FMS1607,Well Begun is Half Done: Location-Aware and Trace-Guided Iterative Automated Vulnerability Repair,lifecycle coverage,candidate analysis;execution observation;patch validation,candidate analysis;execution observation;patch validation;reporting and audit;reproduction and validation,candidate analysis;execution observation;patch validation,coder_x_selected,The cited source supports the selected label candidate analysis;execution observation;patch validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2512.20203 | role p.2; action p.1; feedback p.1; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS1607__lifecycle
FMS1607,FMS1607,Well Begun is Half Done: Location-Aware and Trace-Guided Iterative Automated Vulnerability Repair,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.",https://arxiv.org/pdf/2512.20203 | role p.2; action p.1; feedback p.1; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS1607__capability
FMS1607,FMS1607,Well Begun is Half Done: Location-Aware and Trace-Guided Iterative Automated Vulnerability Repair,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1607,FMS1607,Well Begun is Half Done: Location-Aware and Trace-Guided Iterative Automated Vulnerability Repair,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1607,FMS1607,Well Begun is Half Done: Location-Aware and Trace-Guided Iterative Automated Vulnerability Repair,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1613,FMS1613,What You Code Is What We Prove: Translating BLE App Logic into Formal Models with LLMs for Vulnerability Detection,lifecycle coverage,candidate analysis;execution observation;reporting and audit,candidate analysis;execution observation;reporting and audit;reproduction and validation,candidate analysis;execution observation;reporting and audit,coder_x_selected,The cited source supports the selected label candidate analysis;execution observation;reporting and audit; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2509.09291 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS1613__lifecycle
FMS1613,FMS1613,What You Code Is What We Prove: Translating BLE App Logic into Formal Models with LLMs for Vulnerability Detection,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.",https://arxiv.org/pdf/2509.09291 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS1613__capability
FMS1613,FMS1613,What You Code Is What We Prove: Translating BLE App Logic into Formal Models with LLMs for Vulnerability Detection,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1613,FMS1613,What You Code Is What We Prove: Translating BLE App Logic into Formal Models with LLMs for Vulnerability Detection,principal reported evidence output,candidate judgment,reproducible validation,candidate judgment,coder_x_selected,The cited source supports the selected label candidate judgment as the main observable result reported for the study.,https://arxiv.org/pdf/2509.09291 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS1613__principal_evidence
FMS1613,FMS1613,What You Code Is What We Prove: Translating BLE App Logic into Formal Models with LLMs for Vulnerability Detection,external traceability,benchmark ground truth / public material,no external trace reported,benchmark ground truth / public material,coder_x_selected,The cited source supports the selected label benchmark ground truth / public material under the codebook's item-level public-record alignment criterion.,https://arxiv.org/pdf/2509.09291 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS1613__external_traceability
FMS1618,FMS1618,When Fuzzing Meets Understanding: LLM-Driven Semantic Test Generation for RTL Verification,lifecycle coverage,execution observation;path and input exploration;reproduction and validation,execution observation;path and input exploration,path and input exploration;execution observation;reproduction and validation,coder_x_selected,The cited source supports the selected label path and input exploration;execution observation;reproduction and validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2607.10340 | role p.1; action p.1; feedback p.1; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS1618__lifecycle
FMS1618,FMS1618,When Fuzzing Meets Understanding: LLM-Driven Semantic Test Generation for RTL Verification,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;tool routing / strategy routing,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;failure reuse / strategy update; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.",https://arxiv.org/pdf/2607.10340 | role p.1; action p.1; feedback p.1; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS1618__capability
FMS1618,FMS1618,When Fuzzing Meets Understanding: LLM-Driven Semantic Test Generation for RTL Verification,primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1618,FMS1618,When Fuzzing Meets Understanding: LLM-Driven Semantic Test Generation for RTL Verification,principal reported evidence output,runtime safety signal,runtime safety signal,runtime safety signal,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1618,FMS1618,When Fuzzing Meets Understanding: LLM-Driven Semantic Test Generation for RTL Verification,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1635,FMS1635,xOffense: An Autonomous Multi-Agent Framework for Penetration Testing with Domain-Adapted Large Language Models,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit,candidate analysis;path and input exploration;execution observation;reproduction and validation,coder_x_selected,The cited source supports the selected label candidate analysis;path and input exploration;execution observation;reproduction and validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2509.13021 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS1635__lifecycle
FMS1635,FMS1635,xOffense: An Autonomous Multi-Agent Framework for Penetration Testing with Domain-Adapted Large Language Models,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1635,FMS1635,xOffense: An Autonomous Multi-Agent Framework for Penetration Testing with Domain-Adapted Large Language Models,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1635,FMS1635,xOffense: An Autonomous Multi-Agent Framework for Penetration Testing with Domain-Adapted Large Language Models,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1635,FMS1635,xOffense: An Autonomous Multi-Agent Framework for Penetration Testing with Domain-Adapted Large Language Models,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1639,FMS1639,ZERO-APT: A Closed-Loop Adversarial Framework for LLM-Driven Automated Penetration Testing under Intelligent Defense,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit,candidate analysis;path and input exploration;execution observation;reproduction and validation,coder_x_selected,The cited source supports the selected label candidate analysis;path and input exploration;execution observation;reproduction and validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2606.05567 | role p.1; action p.1; feedback p.1; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS1639__lifecycle
FMS1639,FMS1639,ZERO-APT: A Closed-Loop Adversarial Framework for LLM-Driven Automated Penetration Testing under Intelligent Defense,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1639,FMS1639,ZERO-APT: A Closed-Loop Adversarial Framework for LLM-Driven Automated Penetration Testing under Intelligent Defense,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1639,FMS1639,ZERO-APT: A Closed-Loop Adversarial Framework for LLM-Driven Automated Penetration Testing under Intelligent Defense,principal reported evidence output,controlled task completion,controlled task completion,controlled task completion,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1639,FMS1639,ZERO-APT: A Closed-Loop Adversarial Framework for LLM-Driven Automated Penetration Testing under Intelligent Defense,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,lifecycle coverage,candidate analysis;execution observation;patch validation,candidate analysis;execution observation;path and input exploration;reporting and audit,candidate analysis;execution observation;patch validation,coder_x_selected,The cited source supports the selected label candidate analysis;execution observation;patch validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2603.02297 | role p.2; action p.2; feedback p.2; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS1640__lifecycle
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,primary system shape,"reproduction-, validation-, and repair-centered agent",long-horizon pentest and CRS agent,"reproduction-, validation-, and repair-centered agent",coder_x_selected,"The cited source supports the selected label reproduction-, validation-, and repair-centered agent as the dominant evaluated locus and objective of agent control.",https://arxiv.org/pdf/2603.02297 | role p.2; action p.2; feedback p.2; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS1640__primary_shape
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,principal reported evidence output,reproducible validation,controlled task completion,reproducible validation,coder_x_selected,The cited source supports the selected label reproducible validation as the main observable result reported for the study.,https://arxiv.org/pdf/2603.02297 | role p.2; action p.2; feedback p.2; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS1640__principal_evidence
FMS1640,FMS1640,ZeroDayBench: Evaluating LLM Agents on Unseen Zero-Day Vulnerabilities for Cyberdefense,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,lifecycle coverage,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,primary system shape,"reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent","reproduction-, validation-, and repair-centered agent",agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,principal reported evidence output,reproducible validation,externally traceable material,reproducible validation,coder_x_selected,The cited source supports the selected label reproducible validation as the main observable result reported for the study.,https://arxiv.org/pdf/2607.12316 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS0206__principal_evidence
FMS0206,FMS0206,Antiproof: Synthesizing Vulnerability Detectors and Proofs of Exploitability,external traceability,author-reported external clue,publicly aligned external trace,author-reported external clue,coder_x_selected,The cited source supports the selected label author-reported external clue under the codebook's item-level public-record alignment criterion.,https://arxiv.org/pdf/2607.12316 | role p.1; action p.1; feedback p.1; validation p.1; evaluation p.2,no,TR,2026-08-12,FMS0206__external_traceability
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",lifecycle coverage,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;execution observation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation;reporting and audit,coder_x_selected,The cited source supports the selected label candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation;reporting and audit; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2602.18689 | role p.7; action p.1; feedback p.1; validation p.2; evaluation p.1,no,TR,2026-08-12,FMS0258__lifecycle
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",cross-stage capability,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;failure reuse / strategy update;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;failure reuse / strategy update;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",primary system shape,feedback-driven fuzzing agent,feedback-driven fuzzing agent,feedback-driven fuzzing agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",principal reported evidence output,externally traceable material,externally traceable material,externally traceable material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0258,FMS0258,"Automatic, Expressive, and Scalable Fuzzing with Stitching",external traceability,publicly aligned external trace,publicly aligned external trace,publicly aligned external trace,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,lifecycle coverage,candidate analysis;execution observation;patch validation;path and input exploration;reproduction and validation,candidate analysis;execution observation;patch validation;path and input exploration;reporting and audit;reproduction and validation,candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation,coder_x_selected,The cited source supports the selected label candidate analysis;path and input exploration;execution observation;reproduction and validation;patch validation; only observable workflow actions or outputs were retained.,https://arxiv.org/pdf/2606.26216 | role p.1; action p.1; feedback p.3; validation p.1; evaluation p.1,no,TR,2026-08-12,FMS0494__lifecycle
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;feedback interpretation / loop adjustment;governance / human gates / disclosure control;long-horizon state management;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;validation organization / evidence packaging;long-horizon state management;governance / human gates / disclosure control,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,primary system shape,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,long-horizon pentest and CRS agent,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,principal reported evidence output,reproducible validation,reproducible validation,reproducible validation,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0494,FMS0494,CyberChainBench: Can AI Agents Secure Smart Contracts Against Real-World On-Chain Vulnerabilities?,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,lifecycle coverage,candidate analysis;reporting and audit,candidate analysis;reporting and audit,candidate analysis;reporting and audit,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,cross-stage capability,context aggregation / rule extraction;feedback interpretation / loop adjustment;long-horizon state management;tool routing / strategy routing,context aggregation / rule extraction;feedback interpretation / loop adjustment;tool routing / strategy routing;validation organization / evidence packaging,context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management,coder_x_selected,"The cited source supports the selected label context aggregation / rule extraction;tool routing / strategy routing;feedback interpretation / loop adjustment;long-horizon state management; each retained label requires an explicit connection that guides later action, feedback, packaging, or a gate.",https://arxiv.org/pdf/2602.12500 | role p.1; action p.1; feedback p.8; validation p.7; evaluation p.1,no,TR,2026-08-12,FMS0651__capability
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,primary system shape,candidate-analysis system,candidate-analysis system,candidate-analysis system,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,principal reported evidence output,candidate judgment,candidate judgment,candidate judgment,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
FMS0651,FMS0651,Favia: Forensic Agent for Vulnerability-fix Identification and Analysis,external traceability,benchmark ground truth / public material,benchmark ground truth / public material,benchmark ground truth / public material,agreed_assignment,Independent assignments agreed; no adjudication was required.,,no,,,
